web-scraper-order,web-scraper-start-url,next,item,item-href,name,price,describtion
"1696075139-144","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/24","Взрывозащищенный электродвигатель ВА 100S4","http://kub-privod.ru/magazin/product/vzryvozashchishchennyy-elektrodvigatel-va-100l2-5-5-kvt-3000-ob-lapy","Взрывозащищенный электродвигатель ВА 100S4","33060.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075145-145","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/25","Взрывозащищенный электродвигатель ВА 100L2, 5,5 кВт, 3000 об, лапы","http://kub-privod.ru/magazin/product/vzryvozashchishchennyy-elektrodvigatel-va-100s2","Взрывозащищенный электродвигатель ВА 100L2, 5,5 кВт, 3000 об, лапы","35260.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075148-146","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/25","Электродвигатель с встроенным электромагнитным тормозом АИР 80А2Е (Е2)","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-71a2e","Электродвигатель с встроенным электромагнитным тормозом АИР 80А2Е (Е2)","35100.00","Технические характеристики электродвигателя со встроенным электромагнитным тормозом АИР 80А2Е (Е2)"
"1696075151-147","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/25","Электродвигатель АИР 132 М2, 11 кВт, 3000 об/мин IM2081 комби","http://kub-privod.ru/magazin/product/elektrodvigatel-air-132-m2-11-kvt-3000-ob-min-im1081-lapy","Электродвигатель АИР 132 М2, 11 кВт, 3000 об/мин IM2081 комби","34660.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075154-148","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/25","Электродвигатель АИР 132S6 5,5кВт*1000об/мин 2081 комб","http://kub-privod.ru/magazin/product/elektrodvigatel-air-112m4-5-5kvt-1500ob-min-2081-lapyflanets-2","Электродвигатель АИР 132S6 5,5кВт*1000об/мин 2081 комб","34620.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075157-149","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/25","Электродвигатель асинхронный АИР112М4 5,5*1500","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-112m4","Электродвигатель асинхронный АИР112М4 5,5*1500","34620.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075160-150","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/25","Электродвигатель асинхронный 1LA7130-2AA6","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-1la7130-2aa6","Электродвигатель асинхронный 1LA7130-2AA6","34400.00","Электродвигатели Siemens 1LA7 позиционируются как самые популярные на рынке России и всего мирового пространства. Универсальное устройство электродвигателя говорит о возможности их успешного применения для решения большинства приводных задач."
"1696075166-151","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/26","Электродвигатель АИР 132 М4, 11 кВт, 1500 об/мин IM 2081 комби","http://kub-privod.ru/magazin/product/elektrodvigatel-air-132-m4-11-kvt-1500-ob-min-im1081-lapy","Электродвигатель АИР 132 М4, 11 кВт, 1500 об/мин IM 2081 комби","37660.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075169-152","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/26","Электродвигатель АИР 132М6 7,6кВт*1000об/мин 2081 комб","http://kub-privod.ru/magazin/product/elektrodvigatel-air-132-s4-7-5-kvt-1500-ob-min-im1081-lapy-3","Электродвигатель АИР 132М6 7,6кВт*1000об/мин 2081 комб","37120.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075172-153","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/26","Электродвигатель асинхронный АИР112М2 7,5*3000","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-112m2","Электродвигатель асинхронный АИР112М2 7,5*3000","37120.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075175-154","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/26","Электродвигатель АИР 132 М4, 11 кВт, 1500 об/мин IM1081 лапы","http://kub-privod.ru/magazin/product/elektrodvigatel-air-132-s4-7-5-kvt-1500-ob-min-im2081-kombi","Электродвигатель АИР 132 М4, 11 кВт, 1500 об/мин IM1081 лапы","36600.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075178-155","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/26","Электродвигатель взрывозащищенный ВА 100L4","http://kub-privod.ru/magazin/product/vzryvozashchishchennyy-elektrodvigatel-va-100s4","Электродвигатель взрывозащищенный ВА 100L4","36280.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075181-156","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/26","Электродвигатель АИР 100S4 Е 3кВт*1500об/мин 2081 комб с тормозом","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-90l2e-1","Электродвигатель АИР 100S4 Е 3кВт*1500об/мин 2081 комб с тормозом","35740.00",""
"1696075187-157","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/27","Электродвигатель с встроенным электромагнитным тормозом АИР 90L2Е","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-80a2e-e2-1","Электродвигатель с встроенным электромагнитным тормозом АИР 90L2Е комби","42800.00","Технические характеристики электродвигателя со встроенным электромагнитным тормозом АИР 90L2Е (Е2)"
"1696075190-158","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/27","Электродвигатель асинхронный АИР132S6 5,5*1000","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132s6","Электродвигатель асинхронный АИР132S6 5,5*1000","42740.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075193-159","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/27","Электродвигатель с встроенным электромагнитным тормозом АИР 90L6Е лапы","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-90l6e-kombi","Электродвигатель с встроенным электромагнитным тормозом АИР 90L6Е лапы","41680.00","Технические характеристики электродвигателя со встроенным электромагнитным тормозом АИР 90L6Е (Е2)"
"1696075196-160","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/27","Электродвигатель асинхронный 1LA7130-8AB1","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-1la7130-8ab1","Электродвигатель асинхронный 1LA7130-8AB1","40500.00","Электродвигатели Siemens 1LA7 позиционируются как самые популярные на рынке России и всего мирового пространства. Универсальное устройство электродвигателя говорит о возможности их успешного применения для решения большинства приводных задач."
"1696075199-161","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/27","Электродвигатель асинхронный MS112M1-2 фланец ABBLE","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-ms112m1-2","Электродвигатель асинхронный MS112M1-2 фланец ABBLE","38965.88","Габаритные и присоединительные размеры, которыми характеризуются электродвигатели трехфазные, соответствуют общепринятому стандарту IEC, что обеспечивает взаимозаменяемость данных двигателей практически со всеми аналогами других производителей. Высокие показатели энергоэффективности и долговечности, широкий диапазон мощностей и оборотов, европейское качество по приемлемым ценам."
"1696075202-162","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/27","Электродвигатель 5АИ 132М6 7,5 кВт*1000об/мин 1081 лапы","http://kub-privod.ru/magazin/product/elektrodvigatel-air-132m6-7-6kvt-1000ob-min-2081-komb","Электродвигатель АИР 132М6 7,6кВт*1000об/мин лапы","38520.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075208-163","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/28","Электродвигатель асинхронный 1LA7130-4AA6","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-1la7106-4aa1","Электродвигатель асинхронный 1LA7130-4AA6","45160.00","Электродвигатели Siemens 1LA7 позиционируются как самые популярные на рынке России и всего мирового пространства. Универсальное устройство электродвигателя говорит о возможности их успешного применения для решения большинства приводных задач."
"1696075211-164","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/28","Электродвигатель асинхронный АИР132S4 7,5*1500","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132s4","Электродвигатель асинхронный АИР132S4 7,5*1500","44200.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075214-165","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/28","Электродвигатель с встроенным электромагнитным тормозом АИР 90L6Е комби","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-90l4e","Электродвигатель с встроенным электромагнитным тормозом АИР 90L6Е комби","44040.00","Технические характеристики электродвигателя со встроенным электромагнитным тормозом АИР 90L6Е (Е2)"
"1696075217-166","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/28","Электродвигатель W20-132S 5.5кW 4Пол","http://kub-privod.ru/magazin/product/elektrodvigatel-w20-100l-2-2kw-4pol","Электродвигатель W20-132S 5.5кW 4Пол","43328.50","Корпорация WEG основана 16 сентября 1961 году. Изначально занимаясь производством электродвигателей, WEG в 80-х начал расширять ассортимент выпускаемой продукции производством электронных компонентов, промышленной автоматизацией, силовыми и понижающими трансформаторами, жидкими и порошковыми красками и изолирующими лаками.



Производство сконцентрировано на 8 производственных площадках размещенных в Бразилии, трех в Аргентине, двух, в Мексике, одна в Китае и в Португалии.



Купить электродвигатель в г. Краснодаре можно по телефону (861) 292-88-46.





Условные обозначения электродвигателей пример:

Электродвигатель W20 2P 2,2 kW 90L B3T



W20 – тип электродвигателя;



2Р – количество полюсов;



2,2 kW – мощность электродвигателя;



90 – габарит электродвигателя;



L- длина сердечника и/или длина станины;



В3- монтажное исполнение;



Т – клемная коробка смонтирована сверху двигателя."
"1696075220-167","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/28","Электродвигатель W20-132S 7.5кW 2Пол В3Т","http://kub-privod.ru/magazin/product/elektrodvigatel-w20-132s-5-5kw-2pol-v3t","Электродвигатель W20-132S 7.5кW 2Пол В3Т","43328.50","Электродвигатель W20-132S 7.5кW 2Пол В3Т"
"1696075223-168","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/28","Электродвигатель W20-132S 5.5кW 2Пол В3Т","http://kub-privod.ru/magazin/product/elektrodvigatel-w20-90l-2-2kw-2pol-v3t-1","Электродвигатель W20-132S 5.5кW 2Пол В3Т","43328.50","Корпорация WEG основана 16 сентября 1961 году. Изначально занимаясь производством электродвигателей, WEG в 80-х начал расширять ассортимент выпускаемой продукции производством электронных компонентов, промышленной автоматизацией, силовыми и понижающими трансформаторами, жидкими и порошковыми красками и изолирующими лаками.



Производство сконцентрировано на 8 производственных площадках размещенных в Бразилии, трех в Аргентине, двух, в Мексике, одна в Китае и в Португалии.



Купить электродвигатель в г. Краснодаре можно по телефону (861) 292-88-46.





Условные обозначения электродвигателей пример:

Электродвигатель W20 2P 2,2 kW 90L B3T



W20 – тип электродвигателя;



2Р – количество полюсов;



2,2 kW – мощность электродвигателя;



90 – габарит электродвигателя;



L- длина сердечника и/или длина станины;



В3- монтажное исполнение;



Т – клемная коробка смонтирована сверху двигателя."
"1696075229-169","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/29","Электродвигатель со встроенным тормозом АИР112 М2, 7,5 кВт, 3000 об/мин IM1081","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-100s4e-lapy","Электродвигатель с встроенным электромагнитным тормозом АИР112 М2, 7,5 кВт, 3000 об/мин IM1081лапы","46500.00",""
"1696075232-170","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/29","Электродвигатель асинхронный АИР 132М8","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132m8","Электродвигатель асинхронный АИР 132М8","46500.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075235-171","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/29","Электродвигатель взрывозащищенный АИМЛ 112МВ6","http://kub-privod.ru/magazin/product/elektrodvigatel-vzryvozashchishchennyy-4vr-112ma6-1","Электродвигатель взрывозащищенный АИМЛ 112МВ6","46060.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075238-172","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/29","Электродвигатель взрывозащищенный АИМЛ 112М2","http://kub-privod.ru/magazin/product/elektrodvigatel-vzryvozashchishchennyy-4vr-112ma6","Электродвигатель взрывозащищенный АИМЛ 112М2","45320.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075241-173","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/29","Электродвигатель взрывозащищенный 4ВР 112МА6","http://kub-privod.ru/magazin/product/elektrodvigatel-vzryvozashchishchennyy-va-112m4","Электродвигатель взрывозащищенный 4ВР 112МА6","45320.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075244-174","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/29","Электродвигатель взрывозащищенный ВА 112М4","http://kub-privod.ru/magazin/product/elektrodvigatel-vzryvozashchishchennyy-va-100l4-1","Электродвигатель взрывозащищенный ВА 112М4","45320.00","Основное (базовое) исполнение – асинхронный трехфазный взрывозащищенный электродвигатель, предназначенный для режима работы S1, с питанием от сети переменного тока 50 Гц напряжением 380В (220В, 660В). Исполнение по взрывозащите 1ExdIIBT4, климатическое исполнение и категория размещения У2, степень защиты IP54, с типовыми техническими характеристиками, соответствующими требованиям стандартов"
"1696075250-175","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/30","Электродвигатель асинхронный АИР132М2 11,0*3000","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132m2","Электродвигатель асинхронный АИР132М2 11,0*3000","49480.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075253-176","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/30","Электродвигатель АИР 160S2 15кВт*3000об/мин 1081 лапы","http://kub-privod.ru/magazin/product/elektrodvigatel-air-112m4-5-5kvt-1500ob-min-2081-lapyflanets-1","Электродвигатель АИР 160S2 15кВт*3000об/мин 1081 лапы","48980.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075256-177","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/30","Электродвигатель асинхронный MS112M2-2","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-ms112m1-2-1","Электродвигатель асинхронный MS112M2-2","48707.35","Габаритные и присоединительные размеры, которыми характеризуются электродвигатели трехфазные, соответствуют общепринятому стандарту IEC, что обеспечивает взаимозаменяемость данных двигателей практически со всеми аналогами других производителей. Высокие показатели энергоэффективности и долговечности, широкий диапазон мощностей и оборотов, европейское качество по приемлемым ценам."
"1696075259-178","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/30","Электродвигатель с встроенным электромагнитным тормозом АИР 100S4Е лапы","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-80a2e-e2-2","Электродвигатель с встроенным электромагнитным тормозом АИР 100S4Е лапы","48480.00","Технические характеристики электродвигателя со встроенным электромагнитным тормозом АИР 100S4Е"
"1696075262-179","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/30","Электродвигатель асинхронный АИР132М6 7,5*1000","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132m6","Электродвигатель асинхронный АИР132М6 7,5*1000","47820.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075265-180","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/30","Электродвигатель с встроенным электромагнитным тормозом АИР 90L4Е","http://kub-privod.ru/magazin/product/elektrodvigatel-s-vstroennym-elektromagnitnym-tormozom-air-90l2e","Электродвигатель с встроенным электромагнитным тормозом АИР 90L4Е комби","47460.00","Технические характеристики электродвигателя со встроенным электромагнитным тормозом АИР 90L4Е (Е2)"
"1696075271-181","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/31","Электродвигатель асинхронный MS132M2-6","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-ms132m2-6","Электродвигатель асинхронный MS132M2-6","53578.09","Габаритные и присоединительные размеры, которыми характеризуются электродвигатели трехфазные, соответствуют общепринятому стандарту IEC, что обеспечивает взаимозаменяемость данных двигателей практически со всеми аналогами других производителей. Высокие показатели энергоэффективности и долговечности, широкий диапазон мощностей и оборотов, европейское качество по приемлемым ценам."
"1696075274-182","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/31","АИР160S4 электродвигатель 15 кВт 1460 об/мин (трехфазный 380/660) IM 2081","http://kub-privod.ru/magazin/product/elektrodvigatel-air-160s2-15kvt-3000ob-min-1081-lapy-1","АИР160S4 электродвигатель 15 кВт 1460 об/мин (трехфазный 380/660) IM 2081","53560.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 380В/660В."
"1696075277-183","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/31","Электродвигатель асинхронный АИР132М4 11,0*1500","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132m4","Электродвигатель асинхронный АИР132М4 11,0*1500","53340.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
"1696075280-184","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/31","Электродвигатель АИР 160S2 15кВт*3000об/мин 2081 комби","http://kub-privod.ru/magazin/product/elektrodvigatel-air-160s2-15kvt-3000ob-min-1081-lapy-2","Электродвигатель АИР 160S2 15кВт*3000об/мин 2081 комби","51920.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075283-185","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/31","Электродвигатель асинхронный АИР 132М8, 5,5 кВт, 750 об/мин","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-air-132m8-1","Электродвигатель асинхронный АИР 132М8, 5,5 кВт, 750 об/мин","50780.00",""
"1696075286-186","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/31","Электродвигатель 5АИ 160 S4 15/1500 IM 1081","http://kub-privod.ru/magazin/product/elektrodvigatel-5ai-160-s4-15/1500-im-1001","Электродвигатель 5АИ 160 S4 15/1500 IM 1001","50620.00",""
"1696075292-187","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/32","Электродвигатель АИР 160 М6  15 кВт 1000 об/мин (трехфазный 380/660) IM 2081","http://kub-privod.ru/magazin/product/air160s4-elektrodvigatel-15-kvt-1460-ob-min-trehfaznyj-380-660-im-2081","Электродвигатель АИР 160 М6  15 кВт 1000 об/мин (трехфазный 380/660) IM 2081","61260.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 380В/660В."
"1696075295-188","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/32","Электродвигатель асинхронный MS132M-4","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyy-ms132m-4","Электродвигатель асинхронный MS132M-4","58448.82","Габаритные и присоединительные размеры, которыми характеризуются электродвигатели трехфазные, соответствуют общепринятому стандарту IEC, что обеспечивает взаимозаменяемость данных двигателей практически со всеми аналогами других производителей. Высокие показатели энергоэффективности и долговечности, широкий диапазон мощностей и оборотов, европейское качество по приемлемым ценам."
"1696075298-189","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/32","Электродвигатель АИР 160М4 18,5 кВт*1500 об/мин 2081 комби","http://kub-privod.ru/magazin/product/elektrodvigatel-air-160m2-18-5kvt-3000ob-min-1081-lapy","Электродвигатель АИР 160М4 18,5 кВт*1500 об/мин 2081 комби","56600.00","Базовое исполнение – режим работы S1, от сети трехфазного переменного тока 50 Гц напряжением 220В/380В. Климатическое исполнение и категория размещения У3."
"1696075301-190","http://kub-privod.ru/magazin/folder/elektrodvigateli","http://kub-privod.ru/magazin/folder/elektrodvigateli/p/32","Электродвигатель асинхронный АИР160М4 18,5*1500 лапы","http://kub-privod.ru/magazin/product/elektrodvigatel-asinhronnyj-air160s4-15-1500-lapy","Электродвигатель асинхронный АИР160М4 18,5*1500 лапы","56600.00","Асинхронные электродвигатели АИР (ранее выпускались двигатели 4А, 4АМ) с короткозамкнутым ротором, благодаря простоте конструкции, отсутствию подвижных контактов, высокой ремонтопригодности, невысокой цене по сравнению с другими электрическими двигателями применяются практически во всех отраслях промышленности и сельского хозяйства. Они используются для привода вентиляционного оборудования, насосов, компрессорных установок, станков, эскалаторов и многих других машин."
