web-scraper-order,web-scraper-start-url,next,prod,prod-href,name,dis,price
"1696057003-418","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI A12UKST-259RU Intel Core i7-12700H (серый)","https://store.softline.ru/msi/9s7-17n112-259-423489/","Ноутбук MSI A12UKST-259RU Intel Core i7-12700H (серый)","17in","302 390"
"1696057006-419","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI A12UKS Intel Core i9-12900HX (черный)","https://store.softline.ru/msi/9s7-17q121-206-410621/","Ноутбук MSI A12UKS Intel Core i9-12900HX (черный)","17.3in","350 893"
"1696057009-420","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI A12UC Intel Core i5-1240P (серебристый)","https://store.softline.ru/msi/9s7-16s822-222-410620/","Ноутбук MSI A12UC Intel Core i5-1240P (серебристый)","15.6in","115 729"
"1696057015-421","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI A11UD-810XRU Intel Core i5-11400H (белый)","https://store.softline.ru/msi/9s7-17l213-810-423546/","Ноутбук MSI A11UD-810XRU Intel Core i5-11400H (белый)","17.3in","92 870"
"1696057018-422","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI 12UHS-208RU Intel Core i9-12900HX (черный)","https://store.softline.ru/msi/9s7-17q111-208-423238/","Ноутбук MSI 12UHS-208RU Intel Core i9-12900HX (черный)","17.3in","367 093"
"1696057022-423","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI 11UE-274X Intel Core i7-11800H (черный)","https://store.softline.ru/msi/9s7-17l112-274-434498/","Ноутбук MSI 11UE-274X Intel Core i7-11800H (черный)","17.3in","149 500"
"1696057027-424","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI 11UCK Intel Core i5-11400H (серый)","https://store.softline.ru/msi/9s7-17l222-491-430872/","Ноутбук MSI 11UCK Intel Core i5-11400H (серый)","17.3in","88 549"
"1696057030-425","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Summit 14 E14FlipEvo A13MT-468XRU, Core I7-1360P, 14"" 16:10 QHD+ 60Hz DCIP3-100% Pen Touch panel, LPDDR5 16GB, 512GB M.2 SSD, Iris Xe Graphics, Ink Black, 2y, DOS, KB Eng/Rus","https://store.softline.ru/msi/9s7-14f111-468-430324/","MSI Summit 14 E14FlipEvo A13MT-468XRU, Core I7-1360P, 14"" 16:10 QHD+ 60Hz DCIP3-100% Pen Touch panel, LPDDR5 16GB, 512GB M.2 SSD, Iris Xe Graphics, Ink Black, 2y, DOS, KB Eng/Rus","14in","157 812"
"1696057034-426","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Summit 14 E14FlipEvo A13MT-464RU, Core I7-1360P, 14"" 16:10 QHD+ 60Hz DCIP3-100% Pen Touch panel, LPDDR5 32GB, 1TB M.2 SSD, Iris Xe Graphics, Ink Black, 2y, Win11Pro Rus, KB Eng/Rus","https://store.softline.ru/msi/9s7-14f111-464-430323/","MSI Summit 14 E14FlipEvo A13MT-464RU, Core I7-1360P, 14"" 16:10 QHD+ 60Hz DCIP3-100% Pen Touch panel, LPDDR5 32GB, 1TB M.2 SSD, Iris Xe Graphics, Ink Black, 2y, Win11Pro Rus, KB Eng/Rus","14in","217 255"
"1696057037-427","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Prestige 13 Evo A13M-225XRU, Core I5-1340P, 13,3"" FHD+(1920*1080) 16:10 100% SRGB, LPDDR5 16GB, 512GB M.2 SSD, Iris Xe Graphics, Stellar Grey, 1y, DOS, KB Eng/Rus","https://store.softline.ru/msi/9s7-13q112-225-430326/","MSI Prestige 13 Evo A13M-225XRU, Core I5-1340P, 13,3"" FHD+(1920*1080) 16:10 100% SRGB, LPDDR5 16GB, 512GB M.2 SSD, Iris Xe Graphics, Stellar Grey, 1y, DOS, KB Eng/Rus","13.3in","134 667"
"1696057040-428","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Prestige 13 Evo A13M-224XRU, Core I7-1360P, 13,3"" FHD+(1920*1080) 16:10 100% SRGB, LPDDR5 16GB, 512GB M.2 SSD, Iris Xe Graphics, Stellar Grey, 1y, DOS, KB Eng/Rus","https://store.softline.ru/msi/9s7-13q112-224-430328/","MSI Prestige 13 Evo A13M-224XRU, Core I7-1360P, 13,3"" FHD+(1920*1080) 16:10 100% SRGB, LPDDR5 16GB, 512GB M.2 SSD, Iris Xe Graphics, Stellar Grey, 1y, DOS, KB Eng/Rus","13.3in","147 292"
"1696057043-429","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Prestige 13 Evo A13M-220RU, Core I7-1360P, 13,3"" FHD+(1920*1080) 16:10 100% SRGB, LPDDR5 32GB, 1TB M.2 SSD, Iris Xe Graphics, Stellar Grey, 1y, Win11Pro Rus, KB Eng/Rus","https://store.softline.ru/msi/9s7-13q112-220-430327/","MSI Prestige 13 Evo A13M-220RU, Core I7-1360P, 13,3"" FHD+(1920*1080) 16:10 100% SRGB, LPDDR5 32GB, 1TB M.2 SSD, Iris Xe Graphics, Stellar Grey, 1y, Win11Pro Rus, KB Eng/Rus","13.3in","189 375"
"1696057047-430","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Modern 14  C12M-267XRU, Core I7-1255U, 14"" FHD(1920*1080),60Hz NTSC, LPDDR4 16GB, 512MB M.2 SSD, Iris Xe Graphics, Black, 1y, DOS, KB Eng/Rus","https://store.softline.ru/msi/9s7-14j112-267-430322/","MSI Modern 14  C12M-267XRU, Core I7-1255U, 14"" FHD(1920*1080),60Hz NTSC, LPDDR4 16GB, 512MB M.2 SSD, Iris Xe Graphics, Black, 1y, DOS, KB Eng/Rus","14in","85 219"
"1696057057-431","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","MSI Modern 14  C12M-263RU, Core I5-1235U, 14"" FHD(1920*1080),60Hz NTSC, LPDDR4 16GB, 512MB M.2 SSD, Iris Xe Graphics, Black, 1y, Win11Pro Rus, KB Eng/Rus","https://store.softline.ru/msi/9s7-14j112-263-430321/","MSI Modern 14  C12M-263RU, Core I5-1235U, 14"" FHD(1920*1080),60Hz NTSC, LPDDR4 16GB, 512MB M.2 SSD, Iris Xe Graphics, Black, 1y, Win11Pro Rus, KB Eng/Rus","14in","87 323"
"1696057059-432","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=19","Ноутбук MSI Creator Z16 HX Studio B13VFTO-055RU Core i7 13700HX 16Gb SSD1Tb NVIDIA GeForce RTX4060 8Gb 16"" IPS QHD+ (2560x1600) Windows 11 Professional grey WiFi BT Cam (9S7-15G231-055)","https://store.softline.ru/msi/9s7-15g231-055-428914/","Ноутбук MSI Creator Z16 HX Studio B13VFTO-055RU Core i7 13700HX 16Gb SSD1Tb NVIDIA GeForce RTX4060 8Gb 16"" IPS QHD+ (2560x1600) Windows 11 Professional grey WiFi BT Cam (9S7-15G231-055)","16in","254 491"
"1696057066-433","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15Y Core i7 8550U 16Gb SSD256Gb Intel UHD Graphics 620 15.6"" FHD (1920x1080) Windows 11 Home Single Language 64 black WiFi BT Cam 8000mAh (1942389)","https://store.softline.ru/iru/1942389-434733/","Ноутбук IRU Калибр 15Y Core i7 8550U 16Gb SSD256Gb Intel UHD Graphics 620 15.6"" FHD (1920x1080) Windows 11 Home Single Language 64 black WiFi BT Cam 8000mAh (1942389)","15.6in","51 218"
"1696057070-434","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","https://store.softline.ru/iru/1871676-432382/","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","15.6in","58 153"
"1696057074-435","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","https://store.softline.ru/iru/1906751-432371/","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","15.6in","52 243"
"1696057077-436","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","https://store.softline.ru/iru/1894434-432367/","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","15.6in","51 750"
"1696057079-437","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","https://store.softline.ru/iru/1894428-432366/","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","15.6in","62 955"
"1696057082-438","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","https://store.softline.ru/iru/1897815-432365/","Ноутбук IRU Калибр 15TLI Intel Core i5-1135G7 (черный)","15.6in","53 459"
"1696057086-439","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i3-1115G4 (черный)","https://store.softline.ru/iru/1906743-432375/","Ноутбук IRU Калибр 15TLI Intel Core i3-1115G4 (черный)","15.6in","40 334"
"1696057088-440","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLI Intel Core i3-1115G4 (черный)","https://store.softline.ru/iru/1871663-432364/","Ноутбук IRU Калибр 15TLI Intel Core i3-1115G4 (черный)","15.6in","43 429"
"1696057091-441","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLG Core i5 1155G7 8Gb SSD256Gb Intel UHD Graphics 15.6"" IPS FHD (1920x1080) Windows 11 trial (для ознакомления) black WiFi BT Cam 4000mAh (1914238)","https://store.softline.ru/iru/1914238-432376/","Ноутбук IRU Калибр 15TLG Core i5 1155G7 8Gb SSD256Gb Intel UHD Graphics 15.6"" IPS FHD (1920x1080) Windows 11 trial (для ознакомления) black WiFi BT Cam 4000mAh (1914238)","15.6in","45 883"
"1696057094-442","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLG Core i5 1155G7 16Gb SSD512Gb Intel UHD Graphics G7 15.6"" IPS FHD (1920x1080) Windows 11 trial (для ознакомления) black WiFi BT Cam 4000mAh (1914337)","https://store.softline.ru/iru/1914337-432387/","Ноутбук IRU Калибр 15TLG Core i5 1155G7 16Gb SSD512Gb Intel UHD Graphics G7 15.6"" IPS FHD (1920x1080) Windows 11 trial (для ознакомления) black WiFi BT Cam 4000mAh (1914337)","15.6in","52 284"
"1696057097-443","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15TLG Core i3 1115G4 8Gb SSD256Gb Intel UHD Graphics G4 15.6"" IPS FHD (1920x1080) Windows 11 trial (для ознакомления) black WiFi BT Cam 4000mAh (1911352)","https://store.softline.ru/iru/1911352-432374/","Ноутбук IRU Калибр 15TLG Core i3 1115G4 8Gb SSD256Gb Intel UHD Graphics G4 15.6"" IPS FHD (1920x1080) Windows 11 trial (для ознакомления) black WiFi BT Cam 4000mAh (1911352)","15.6in","37 346"
"1696057101-444","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15EC5 Core i5 1135G7 16Gb SSD512Gb Intel Iris Xe 15.6"" FHD (1920x1080) Free DOS black WiFi BT Cam 7200mAh","https://store.softline.ru/iru/1898646-434732/","Ноутбук IRU Калибр 15EC5 Core i5 1135G7 16Gb SSD512Gb Intel Iris Xe 15.6"" FHD (1920x1080) Free DOS black WiFi BT Cam 7200mAh","15.6in","54 311"
"1696057105-445","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15EC Core i5 8259U 8Gb SSD256Gb Intel Iris Plus graphics 655 15.6"" FHD (1920x1080) Free DOS black WiFi BT Cam 4250mAh (1889951)","https://store.softline.ru/iru/1889951-432383/","Ноутбук IRU Калибр 15EC Core i5 8259U 8Gb SSD256Gb Intel Iris Plus graphics 655 15.6"" FHD (1920x1080) Free DOS black WiFi BT Cam 4250mAh (1889951)","15.6in","43 215"
"1696057111-446","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15CLG2 Intel Core i5-8259U (темно-серый)","https://store.softline.ru/iru/1882025-411778/","Ноутбук IRU Калибр 15CLG2 Intel Core i5-8259U (темно-серый)","15.6in","53 031"
"1696057115-447","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15CLG2 Core i5 8259U 8Gb SSD512Gb Intel Iris Plus graphics 655 15.6"" IPS FHD (1920x1080) Free DOS black WiFi BT Cam 4250mAh (1955267)","https://store.softline.ru/iru/1955267-432380/","Ноутбук IRU Калибр 15CLG2 Core i5 8259U 8Gb SSD512Gb Intel Iris Plus graphics 655 15.6"" IPS FHD (1920x1080) Free DOS black WiFi BT Cam 4250mAh (1955267)","15.6in","52 818"
"1696057121-448","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15CLG1 Intel Core i3-10110U (черный)","https://store.softline.ru/iru/1882285-411779/","Ноутбук IRU Калибр 15CLG1 Intel Core i3-10110U (черный)","15.6in","45 028"
"1696057124-449","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15ALC Core i5 12500H 16Gb SSD512Gb NVIDIA GeForce RTX 3060 6Gb 15.6"" IPS FHD (1920x1080) Free DOS black WiFi BT Cam 3465mAh (1930301)","https://store.softline.ru/iru/1930301-432379/","Ноутбук IRU Калибр 15ALC Core i5 12500H 16Gb SSD512Gb NVIDIA GeForce RTX 3060 6Gb 15.6"" IPS FHD (1920x1080) Free DOS black WiFi BT Cam 3465mAh (1930301)","15.6in","115 229"
"1696057127-450","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 15ALC Core i5 12500H 16Gb SSD512Gb NVIDIA GeForce GTX 1650 4Gb 15.6"" IPS FHD (1920x1080) Free DOS black WiFi BT Cam 3465mAh (1911320)","https://store.softline.ru/iru/1911320-432369/","Ноутбук IRU Калибр 15ALC Core i5 12500H 16Gb SSD512Gb NVIDIA GeForce GTX 1650 4Gb 15.6"" IPS FHD (1920x1080) Free DOS black WiFi BT Cam 3465mAh (1911320)","15.6in","84 082"
"1696057130-451","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 14TLH Core i5 1135G7 8Gb SSD256Gb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1912675)","https://store.softline.ru/iru/1912675-432373/","Ноутбук IRU Калибр 14TLH Core i5 1135G7 8Gb SSD256Gb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1912675)","14.1in","41 081"
"1696057133-452","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 14TLH Core i5 1135G7 8Gb SSD1Tb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1912679)","https://store.softline.ru/iru/1912679-432386/","Ноутбук IRU Калибр 14TLH Core i5 1135G7 8Gb SSD1Tb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1912679)","14.1in","44 069"
"1696057137-453","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 14TLH Core i3 1115G4 8Gb SSD256Gb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1909150)","https://store.softline.ru/iru/1909150-432370/","Ноутбук IRU Калибр 14TLH Core i3 1115G4 8Gb SSD256Gb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1909150)","14.1in","34 144"
"1696057140-454","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU Калибр 14TLH Core i3 1115G4 8Gb SSD1Tb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1912669)","https://store.softline.ru/iru/1912669-432372/","Ноутбук IRU Калибр 14TLH Core i3 1115G4 8Gb SSD1Tb Intel Iris Xe 14.1"" IPS FHD (1920x1080) Free DOS grey WiFi BT Cam 4500mAh (1912669)","14.1in","37 880"
"1696057142-455","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ноутбук IRU 15EC5 Core i5 1135G7 8Gb SSD256Gb Intel Iris Xe 15.6"" FHD (1920x1080) Free DOS black WiFi BT Cam 7200mAh (1894781)","https://store.softline.ru/iru/1894781-434730/","Ноутбук IRU 15EC5 Core i5 1135G7 8Gb SSD256Gb Intel Iris Xe 15.6"" FHD (1920x1080) Free DOS black WiFi BT Cam 7200mAh (1894781)","15.6in","60 180"
"1696057145-456","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=20","Ультрабук MSI Modern 14 C12MO-690RU + рюкзак MIRU CITY EXTRA","https://store.softline.ru/msi/9s7-14j111-690x1-miru-1037x1-434200/","Ультрабук MSI Modern 14 C12MO-690RU + рюкзак MIRU CITY EXTRA","14in","71 392"
"1696057153-457","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=21","Ноутбук Dream Machines RS3080 17EU50 Intel Core i7-12700H (черный)","https://store.softline.ru/dream-machines/rs3080-17eu50-411234/","Ноутбук Dream Machines RS3080 17EU50 Intel Core i7-12700H (черный)","17.3in","255 024"
